shp_iucn_sid,iucn_sid,sciname,presence,subpop,dbf_file,max_depth
179086,179086,Enneapterygius trisignatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179113,179113,Notoclinus compressus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179114,179114,Ophiclinus antarcticus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179115,179115,Forsterygion nigripenne,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179116,179116,Enneanectes jordani,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179087,179087,Enneapterygius shaoi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179088,179088,Gilloblennius tripennis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179089,179089,Helcogrammoides chilensis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179090,179090,Clinus brevicristatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179091,179091,Climacoporus navalis,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
179092,179092,Ophiclinus brevipinnis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179093,179093,Enneapterygius unimaculatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179094,179094,Myxodes viridis,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
179095,179095,Forsterygion malcolmi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179096,179096,Clinus superciliosus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179097,179097,Clinus taurus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179099,179099,Forsterygion capito,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179100,179100,Ophiclinus gabrieli,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179102,179102,Enneapterygius elegans,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179103,179103,Helcogramma desa,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179104,179104,Pavoclinus caeruleopunctatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179105,179105,Clinus heterodon,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
179106,179106,Enneapterygius etheostoma,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183638,183638,Dactylagnus mundus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
180121,180121,Cirripectes viriosus,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
180122,180122,Ecsenius dilemma,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
180125,180125,Istiblennius colei,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183503,183503,Paraclinus monophthalmus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
180126,180126,Plagiotremus iosodon,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183676,183676,Emblemaria nivipes,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183486,183486,Malacoctenus margaritae,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183497,183497,Dactylagnus parvus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183500,183500,Chaenopsis deltarrhis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183505,183505,Acanthemblemaria crockeri,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183513,183513,Paraclinus fehlmanni,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183679,183679,Enneanectes carminalis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183694,183694,Platygillellus bussingi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183699,183699,Emblemaria hypacanthus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183701,183701,Paraclinus sini,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183886,183886,Entomacrodus chiostictus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183551,183551,Hypsoblennius maculipinna,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183552,183552,Malacoctenus zacae,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183555,183555,Malacoctenus tetranemus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183564,183564,Brockius striatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183572,183572,Dialommus fuscus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183605,183605,Ekemblemaria myersi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183941,183941,Chaenopsis alepidota,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183943,183943,Gobioclinus dendriticus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183705,183705,Platygillellus altivelis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183717,183717,Gillellus ornatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183952,183952,Coralliozetus micropes,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183955,183955,Starksia hoesei,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
180982,180982,Phenablennius heyligeri,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
180982,180982,Phenablennius heyligeri,2,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183980,183980,Plagiotremus azaleus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183741,183741,Dialommus macrocephalus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183781,183781,Hypsoblennius gilberti,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183764,183764,Exerpes asper,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183766,183766,Hypsoblennius sordidus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185135,185135,Storrsia olsoni,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185136,185136,Parablennius salensis,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185138,185138,Parablennius dialloi,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185139,185139,Scartella itajobi,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185142,185142,Cryptotrema corallinum,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185140,185140,Parablennius sierraensis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185141,185141,Hypleurochilus aequipinnis,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185154,185154,Sindoscopus australis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185155,185155,Clinitrachus argentatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185156,185156,Microlipophrys canevae,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185159,185159,Starksia multilepis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185160,185160,Microlipophrys velifer,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185184,185184,Labrisomus conditus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185185,185185,Parablennius tentacularis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185186,185186,Malacoctenus africanus,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185188,185188,Neoclinus okazakii,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185189,185189,Emblemaria hudsoni,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185190,185190,Paraclinus spectator,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185191,185191,Ophioblennius trinitatis,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185192,185192,Calliclinus geniguttatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185193,185193,Parablennius sanguinolentus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185194,185194,Starksia brasiliensis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185195,185195,Labrisomus philippii,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185196,185196,Starksia guadalupae,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183548,183548,Cirriemblemaria lucasana,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183207,183207,Hypsoblennius paytensis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183212,183212,Malacoctenus gigas,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183219,183219,Acanthemblemaria macrospilus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183221,183221,Myxodagnus sagitta,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183228,183228,Stathmonotus culebrai,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183236,183236,Tanyemblemaria alleni,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183241,183241,Starksia grammilaga,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183253,183253,Axoclinus storeyae,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183273,183273,Axoclinus nigricaudus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183275,183275,Scartichthys gigas,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183290,183290,Paraclinus beebei,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183258,183258,Cottoclinus canops,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
183260,183260,Scartichthys viridis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183308,183308,Ophioblennius steindachneri,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183318,183318,Labrisomus wigginsi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183319,183319,Coralliozetus springeri,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183320,183320,Paraclinus altivelis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183399,183399,Dactyloscopus metoecus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183400,183400,Acanthemblemaria balanorum,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183360,183360,Labrisomus jenkinsi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183366,183366,Malacoctenus zonifer,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183371,183371,Starksia posthon,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183420,183420,Malacoctenus ebisui,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183373,183373,Hypsoblennius proteus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183425,183425,Hypsoblennius brevipinnis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183427,183427,Lepidonectes bimaculatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183393,183393,Gillellus chathamensis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183396,183396,Heteristius cinctus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183408,183408,Enneanectes reticulatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183469,183469,Starksia cremnobates,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183474,183474,Dactyloscopus minutus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183479,183479,Protemblemaria bicirrus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183480,183480,Dactyloscopus fimbriatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183482,183482,Dactyloscopus lacteus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183525,183525,Acanthemblemaria mangognatha,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183535,183535,Mccoskerichthys sandae,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183541,183541,Dactyloscopus lunaticus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183544,183544,Dactyloscopus amnis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183583,183583,Acanthemblemaria atrata,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183611,183611,Hypsoblennius gentilis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183612,183612,Axoclinus rubinoffi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183615,183615,Myxodagnus opercularis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183626,183626,Stathmonotus lugubris,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183628,183628,Emblemaria piratica,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183629,183629,Acanthemblemaria exilispinus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183630,183630,Paraclinus stephensi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183654,183654,Paraclinus tanygnathus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183655,183655,Malacoctenus hubbsi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183644,183644,Cryptotrema seftoni,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183725,183725,Scartichthys variolatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183727,183727,Xenomedea rhodopyga,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183728,183728,Malacoctenus costaricanus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183730,183730,Starksia spinipenis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183732,183732,Protemblemaria perla,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183788,183788,Paraclinus mexicanus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183794,183794,Platygillellus rubellulus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183804,183804,Starksia fulva,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183838,183838,Gillellus searcheri,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183840,183840,Labrisomus xanti,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183841,183841,Acanthemblemaria hancocki,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183845,183845,Gillellus arenicola,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183851,183851,Coralliozetus rosenblatti,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183853,183853,Starksia galapagensis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183854,183854,Labrisomus multiporosus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183855,183855,Axoclinus cocoensis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183865,183865,Ekemblemaria lira,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183867,183867,Dactyloscopus byersi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183873,183873,Acanthemblemaria castroi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183896,183896,Paraclinus walkeri,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183907,183907,Parahypsos piersoni,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183909,183909,Scartichthys crapulatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
183949,183949,Paraclinus ditrichus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
184001,184001,Labrisomus socorroensis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
184004,184004,Chaenopsis schmitti,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
184009,184009,Axoclinus lucillae,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
184012,184012,Gillellus semicinctus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
184014,184014,Coralliozetus boehlkei,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
184020,184020,Emblemaria walkeri,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
184022,184022,Hypsoblennius caulopus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
184031,184031,Myxodagnus macrognathus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
184048,184048,Starksia lepidogaster,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185126,185126,Blennius ocellaris,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185129,185129,Ophioblennius atlanticus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185130,185130,Neoclinus chihiroe,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185132,185132,Neoclinus nudus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185133,185133,Neoclinus blanchardi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185134,185134,Myxodagnus walkeri,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185144,185144,Scartella springeri,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185178,185178,Bathyblennius antholops,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185180,185180,Lipophrys pholis,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185181,185181,Parablennius incognitus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185183,185183,Blennius normani,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185145,185145,Parablennius verryckeni,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185146,185146,Tripterygion delaisi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185147,185147,Scartella poiti,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185148,185148,Labrisomus cricota,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185149,185149,Hypleurochilus fissicornis,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185150,185150,Neoclinus lacunicola,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185151,185151,Microlipophrys caboverdensis,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185152,185152,Lupinoblennius paivai,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185161,185161,Labrisomus fernandezianus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185162,185162,Parablennius ruber,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185163,185163,Scartella nuchifilis,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185164,185164,Auchenionchus microcirrhis,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185165,185165,Coryphoblennius galerita,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185166,185166,Scartella caboverdiana,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185167,185167,Neoclinus toshimaensis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185168,185168,Aidablennius sphynx,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185169,185169,Paraclinus arcanus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185171,185171,Neoclinus stephensae,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185172,185172,Emblemaria australis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185173,185173,Auchenionchus variolosus,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
185174,185174,Alloclinus holderi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185175,185175,Salaria pavo,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
185176,185176,Entomacrodus vomerinus,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
189744,189744,Clinus arborescens,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
189746,189746,Enneapterygius hsiojenae,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
189747,189747,Enneapterygius leucopunctatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
189748,189748,Enneapterygius pallidus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
189750,189750,Helcogramma ascensionis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
189752,189752,Ruanoho whero,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
189810,189810,Clinus ornatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
191828,191828,Lupinoblennius nicholsi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
18263684,18263684,Petroscirtes ancylodon,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
194851,194851,Microlipophrys adriaticus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
194853,194853,Microlipophrys dalmatinus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
194854,194854,Microlipophrys nigriceps,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
194855,194855,Parablennius rouxi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
194856,194856,Salaria basilisca,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
194895,194895,Tripterygion melanurum,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
194896,194896,Tripterygion tripteronotum,1,NA,COMBTOOTHBLENNIES.dbf,< 20 m
194905,194905,Starksia atlantica,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
194906,194906,Starksia sangreyae,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
194907,194907,Starksia springeri,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
194908,194908,Starksia lepicoelia,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
194909,194909,Starksia weigti,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
194910,194910,Starksia williamsi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
194911,194911,Starksia robertsoni,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
194912,194912,Starksia sluiteri,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
194914,194914,Starksia langi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
21132053,21132053,Labrisomus nuchipinnis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
198774,198774,Parablennius pilicornis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
196307,196307,Meiacanthus anema,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
196308,196308,Omobranchus ferox,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
196310,196310,Omox biporos,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
196686,196686,Chasmodes longimaxilla,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
196687,196687,Hypleurochilus caudovittatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
196688,196688,Hypleurochilus multifilis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
198632,198632,Scartella cristata,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
199651,199651,Cirripectes heemstraorum,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104160,46104160,Dactyloscopus moorei,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104208,46104208,Gobioclinus bucciferus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104173,46104173,Gillellus uranidea,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079290,46079290,Antennablennius simonyi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079816,46079816,Istiblennius pox,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079840,46079840,Istiblennius spilotus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
48342529,48342529,Omobranchus verticalis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104789,46104789,Paraclinus nigripinnis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079868,46079868,Mimoblennius cirrosus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079873,46079873,Omobranchus mekranensis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104071,46104071,Hypsoblennius invemar,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104074,46104074,Hypsoblennius ionthas,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104090,46104090,Ophioblennius macclurei,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104150,46104150,Stathmonotus hemphillii,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104116,46104116,Acanthemblemaria aspera,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104142,46104142,Emblemariopsis bahamensis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104167,46104167,Dactyloscopus tridigitatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104170,46104170,Gillellus greyae,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104176,46104176,Platygillellus rubrocinctus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104211,46104211,Gobioclinus gobio,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104218,46104218,Gobioclinus guppyi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104227,46104227,Gobioclinus haitiensis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104232,46104232,Gobioclinus kalisherae,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104241,46104241,Brockius nigricinctus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104287,46104287,Paraclinus cingulatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104251,46104251,Malacoctenus aurolineatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104265,46104265,Malacoctenus gilli,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104272,46104272,Malacoctenus triangulatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104430,46104430,Paraclinus fasciatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46104765,46104765,Paraclinus marmoratus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46080080,46080080,Petroscirtes mitratus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46080101,46080101,Plagiotremus townsendi,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079096,46079096,Alticus kirkii,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079214,46079214,Antennablennius adenensis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079217,46079217,Antennablennius australis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079226,46079226,Antennablennius bifilum,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079239,46079239,Antennablennius hypenetes,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079321,46079321,Antennablennius variopunctatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079476,46079476,Blenniella periophthalmus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079519,46079519,Ecsenius pulcher,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079775,46079775,Hirculops cornifer,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079801,46079801,Istiblennius edentulus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079911,46079911,Parablennius opercularis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46079924,46079924,Parablennius thysanius,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46080027,46080027,Pereulixia kosiensis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
46080159,46080159,Xiphasia setifer,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
48342287,48342287,Cirrisalarias bunares,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
48342274,48342274,Cirripectes perustus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
48342341,48342341,Ecsenius fourmanoiri,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
48342464,48342464,Parablennius laticlavius,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
48342521,48342521,Entomacrodus caudofasciatus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
48342523,48342523,Malacoctenus sudensis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
48342525,48342525,Aspidontus dussumieri,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
48342524,48342524,Salarias luctuosus,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
47144544,47144544,Paraclinus grandicomis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
47141293,47141293,Acanthemblemaria chaplini,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
48342396,48342396,Ophioblennius clippertonensis,1,NA,COMBTOOTHBLENNIES.dbf,< 200 m
