iucn_sid,iucn_rgn,pop_trend
190358,NA,unknown
190359,NA,unknown
190360,NA,unknown
190361,NA,unknown
190362,NA,unknown
190363,NA,unknown
190372,NA,unknown
190373,NA,unknown
190375,NA,unknown
190377,NA,stable
190378,NA,unknown
190379,NA,unknown
190380,NA,unknown
190383,NA,unknown
190385,NA,unknown
190387,NA,stable
190388,NA,stable
190388,NA,unknown
190389,NA,unknown
190390,NA,stable
190391,NA,unknown
190392,NA,unknown
190393,NA,stable
190393,NA,unknown
190394,NA,unknown
190397,NA,unknown
190399,NA,unknown
190399,NA,stable
190400,NA,unknown
190402,NA,unknown
190403,NA,unknown
190405,NA,unknown
190407,NA,stable
190409,NA,unknown
190418,NA,unknown
190420,NA,unknown
190422,NA,decreasing
190422,NA,unknown
190425,NA,stable
190425,NA,unknown
190426,NA,unknown
190427,NA,unknown
190429,NA,unknown
190430,NA,unknown
190431,NA,unknown
190432,NA,unknown
190435,NA,unknown
190436,NA,unknown
190438,NA,unknown
190440,NA,unknown
190441,NA,unknown
190444,NA,stable
190445,NA,unknown
190447,NA,unknown
190452,NA,unknown
190452,NA,stable
190453,NA,stable
190456,NA,stable
190458,NA,stable
190458,NA,unknown
190459,NA,unknown
190461,NA,unknown
190461,NA,stable
190462,NA,unknown
190464,NA,unknown
190466,NA,stable
190466,NA,unknown
190469,NA,stable
190470,NA,unknown
190471,NA,unknown
190473,NA,unknown
190475,NA,unknown
190477,NA,unknown
190478,NA,unknown
190480,NA,unknown
190481,NA,decreasing
190484,NA,unknown
190485,NA,unknown
190488,NA,unknown
190698,NA,unknown
190705,NA,decreasing
190709,NA,unknown
190710,NA,stable
190712,NA,unknown
190714,NA,unknown
190715,NA,unknown
190720,NA,unknown
190721,NA,unknown
190729,NA,unknown
190730,NA,unknown
190732,NA,unknown
190734,NA,unknown
190736,NA,unknown
190738,NA,unknown
190750,NA,unknown
190757,NA,unknown
190759,NA,unknown
190765,NA,unknown
190768,NA,unknown
190957,NA,unknown
190958,NA,unknown
190959,NA,unknown
190960,NA,unknown
190973,NA,stable
190974,NA,unknown
191110,NA,unknown
191191,NA,stable
191192,NA,unknown
191196,NA,unknown
191197,NA,unknown
191207,NA,stable
191208,NA,stable
191214,NA,unknown
191308,NA,unknown
191309,NA,unknown
191311,NA,decreasing
191314,NA,unknown
191822,NA,stable
191823,NA,decreasing
191828,NA,unknown
191829,NA,unknown
191829,NA,stable
191831,NA,unknown
191832,NA,unknown
191833,NA,unknown
191834,NA,unknown
191835,NA,unknown
192930,NA,unknown
192932,NA,unknown
192934,NA,stable
192937,NA,unknown
192939,NA,unknown
192941,NA,unknown
192945,NA,unknown
192991,NA,unknown
193007,NA,unknown
193030,NA,unknown
193042,NA,unknown
193048,NA,stable
193213,NA,unknown
193264,NA,unknown
193265,NA,unknown
193266,NA,increasing
193267,NA,unknown
193268,NA,unknown
193269,NA,decreasing
193270,NA,stable
193271,NA,unknown
193272,NA,unknown
193273,NA,unknown
193606,NA,unknown
193609,NA,unknown
193611,NA,unknown
193615,NA,unknown
193622,NA,unknown
193630,NA,unknown
193634,NA,unknown
193644,NA,unknown
193646,NA,unknown
193647,NA,stable
193664,NA,unknown
193668,NA,unknown
193691,NA,stable
193703,NA,unknown
193712,NA,unknown
193718,NA,unknown
193725,NA,unknown
193736,NA,decreasing
193752,NA,unknown
193758,NA,unknown
193759,NA,unknown
193762,NA,unknown
193768,NA,unknown
193771,NA,unknown
193793,NA,unknown
193813,NA,unknown
193815,NA,unknown
193816,NA,unknown
193817,NA,unknown
19387,NA,unknown
194303,NA,decreasing
194309,NA,unknown
194335,NA,stable
194341,NA,decreasing
194344,NA,decreasing
194346,NA,unknown
194359,NA,unknown
194365,NA,decreasing
194370,NA,stable
194403,NA,unknown
194406,NA,decreasing
194407,NA,unknown
194408,NA,unknown
194409,NA,unknown
194414,NA,unknown
194415,NA,unknown
194416,NA,unknown
194417,NA,unknown
194418,NA,unknown
194419,NA,unknown
194420,NA,unknown
194421,NA,unknown
194422,NA,unknown
194427,NA,unknown
194428,NA,unknown
194433,NA,unknown
194435,NA,stable
194812,NA,stable
194812,NA,unknown
194814,NA,unknown
194815,NA,stable
194816,NA,unknown
194818,NA,unknown
194819,NA,unknown
194821,NA,unknown
194838,NA,unknown
194840,NA,unknown
194843,NA,stable
194844,NA,stable
194845,NA,unknown
194846,NA,unknown
194847,NA,unknown
194848,NA,unknown
194850,NA,unknown
194851,NA,unknown
194853,NA,unknown
194854,NA,unknown
194855,NA,stable
194856,NA,unknown
194857,NA,unknown
194859,NA,unknown
194860,NA,unknown
194862,NA,unknown
194863,NA,unknown
194865,NA,unknown
194867,NA,unknown
194868,NA,unknown
194869,NA,unknown
194872,NA,unknown
194873,NA,stable
194874,NA,unknown
194875,NA,unknown
194876,NA,unknown
194877,NA,stable
194879,NA,stable
194881,NA,stable
194882,NA,stable
194883,NA,unknown
194884,NA,stable
194885,NA,unknown
194887,NA,stable
194889,NA,unknown
194891,NA,stable
194893,NA,stable
194894,NA,unknown
194895,NA,stable
194896,NA,stable
194897,NA,unknown
194898,NA,stable
194900,NA,unknown
194901,NA,unknown
194902,NA,unknown
194903,NA,unknown
194904,NA,unknown
194908,NA,unknown
194909,NA,stable
194960,NA,stable
194967,NA,unknown
194968,NA,unknown
194969,NA,unknown
194970,NA,unknown
194971,NA,unknown
194973,NA,unknown
194974,NA,stable
194974,NA,unknown
194980,NA,unknown
194981,NA,unknown
194984,NA,unknown
194986,NA,unknown
194989,NA,unknown
194991,NA,unknown
194992,NA,unknown
194993,NA,unknown
194995,NA,unknown
194997,NA,unknown
194998,NA,unknown
194999,NA,unknown
195001,NA,unknown
195003,NA,stable
195003,NA,unknown
195038,NA,unknown
195075,NA,unknown
195076,NA,decreasing
195091,NA,unknown
195093,NA,unknown
195098,NA,stable
19513675,NA,unknown
19513716,NA,unknown
195409,NA,unknown
195643,NA,unknown
195645,NA,unknown
195651,NA,unknown
195672,NA,unknown
195674,NA,unknown
195680,NA,unknown
195688,NA,unknown
195691,NA,unknown
195694,NA,unknown
195700,NA,stable
195708,NA,unknown
195731,NA,unknown
195737,NA,unknown
195738,NA,unknown
195744,NA,unknown
195756,NA,unknown
195762,NA,unknown
195796,NA,unknown
195803,NA,stable
195805,NA,unknown
195810,NA,stable
195812,NA,unknown
195825,NA,unknown
195838,NA,unknown
195839,NA,unknown
195840,NA,unknown
195843,NA,unknown
195844,NA,unknown
195852,NA,unknown
195871,NA,unknown
195872,NA,unknown
195881,NA,unknown
195883,NA,unknown
195886,NA,stable
195886,NA,unknown
196057,NA,unknown
196060,NA,unknown
196061,NA,unknown
196318,NA,unknown
196319,NA,unknown
196349,NA,unknown
196417,NA,unknown
196672,NA,unknown
196673,NA,unknown
196674,NA,unknown
196677,NA,unknown
196678,NA,unknown
196679,NA,stable
196681,NA,unknown
196683,NA,unknown
196686,NA,unknown
196687,NA,unknown
196688,NA,unknown
196689,NA,unknown
196690,NA,stable
196693,NA,unknown
196694,NA,unknown
196695,NA,unknown
196696,NA,unknown
196806,NA,unknown
197048,NA,unknown
197060,NA,unknown
198547,NA,unknown
19855,NA,decreasing
198550,NA,stable
198550,NA,unknown
198551,NA,unknown
198551,NA,stable
198552,NA,stable
198552,NA,unknown
198553,NA,unknown
198554,NA,stable
198554,NA,unknown
198555,NA,unknown
198556,NA,unknown
198557,NA,unknown
198558,NA,unknown
198559,NA,unknown
198560,NA,unknown
198561,NA,unknown
198561,NA,stable
198562,NA,unknown
198562,NA,decreasing
198563,NA,stable
198563,NA,unknown
198564,NA,stable
198564,NA,unknown
198565,NA,unknown
198565,NA,stable
198566,NA,unknown
198568,NA,decreasing
198570,NA,stable
198571,NA,unknown
198573,NA,stable
198573,NA,unknown
198575,NA,unknown
198576,NA,unknown
198577,NA,stable
198577,NA,unknown
198578,NA,decreasing
198578,NA,unknown
198579,NA,stable
198579,NA,unknown
198580,NA,unknown
198580,NA,stable
198581,NA,unknown
198582,NA,unknown
198583,NA,unknown
198585,NA,unknown
198589,NA,unknown
198590,NA,stable
198590,NA,unknown
198592,NA,unknown
198594,NA,unknown
198595,NA,unknown
198596,NA,unknown
198597,NA,unknown
198598,NA,unknown
198599,NA,unknown
198600,NA,unknown
198601,NA,unknown
198602,NA,unknown
198604,NA,unknown
198605,NA,stable
198605,NA,unknown
198606,NA,stable
198606,NA,unknown
198608,NA,unknown
198609,NA,unknown
198609,NA,stable
198610,NA,unknown
198610,NA,stable
198611,NA,stable
198611,NA,unknown
198612,NA,stable
198612,NA,unknown
198613,NA,stable
198613,NA,unknown
198614,NA,stable
198614,NA,unknown
198615,NA,stable
198615,NA,unknown
198616,NA,unknown
198617,NA,unknown
198618,NA,stable
198618,NA,unknown
198619,NA,unknown
198620,NA,stable
198620,NA,unknown
198621,NA,stable
198621,NA,unknown
198622,NA,unknown
198623,NA,unknown
198624,NA,stable
198624,NA,unknown
198625,NA,unknown
198626,NA,increasing
198626,NA,unknown
198627,NA,stable
198627,NA,unknown
198628,NA,unknown
198630,NA,unknown
198630,NA,stable
198632,NA,stable
198633,NA,unknown
198634,NA,stable
198634,NA,unknown
198635,NA,stable
198635,NA,unknown
198636,NA,stable
198636,NA,unknown
198637,NA,stable
198637,NA,unknown
198638,NA,unknown
198640,NA,unknown
198641,NA,unknown
198641,NA,stable
198642,NA,unknown
198643,NA,unknown
198643,NA,decreasing
198643,NA,stable
198644,NA,stable
198645,NA,unknown
198645,NA,stable
198646,NA,unknown
198646,NA,stable
198647,NA,stable
198648,NA,unknown
198649,NA,unknown
198650,NA,unknown
198650,NA,stable
198651,NA,stable
198651,NA,unknown
198652,NA,unknown
198653,NA,decreasing
198653,NA,unknown
198654,NA,stable
198655,NA,unknown
198657,NA,stable
198659,NA,unknown
198660,NA,stable
198660,NA,unknown
198662,NA,stable
198663,NA,unknown
198664,NA,unknown
198665,NA,unknown
198667,NA,stable
198668,NA,stable
198668,NA,decreasing
198669,NA,stable
198669,NA,unknown
198670,NA,stable
198670,NA,unknown
198671,NA,stable
198671,NA,unknown
198673,NA,stable
198674,NA,unknown
198674,NA,stable
198675,NA,unknown
198676,NA,unknown
198706,NA,stable
198706,NA,unknown
198707,NA,decreasing
198708,NA,unknown
198710,NA,unknown
198711,NA,unknown
198711,NA,stable
198712,NA,unknown
198712,NA,stable
198713,NA,unknown
198713,NA,stable
198714,NA,increasing
198715,NA,unknown
198716,NA,unknown
198718,NA,unknown
198718,NA,stable
198719,NA,stable
198720,NA,unknown
198721,NA,unknown
198722,NA,unknown
198722,NA,stable
198723,NA,unknown
198724,NA,unknown
198725,NA,unknown
198725,NA,stable
198726,NA,unknown
198726,NA,stable
198727,NA,unknown
198728,NA,unknown
198734,NA,stable
198734,NA,unknown
198735,NA,unknown
198736,NA,unknown
198737,NA,unknown
198739,NA,unknown
198739,NA,stable
198740,NA,unknown
198741,NA,unknown
198742,NA,unknown
198743,NA,unknown
198744,NA,unknown
198745,NA,unknown
198746,NA,stable
198746,NA,unknown
198747,NA,unknown
198748,NA,stable
198748,NA,unknown
198750,NA,stable
198750,NA,unknown
198751,NA,unknown
198752,NA,unknown
198753,NA,unknown
198755,NA,unknown
198756,NA,unknown
198757,NA,stable
198757,NA,unknown
198758,NA,stable
198758,NA,unknown
198759,NA,unknown
198760,NA,stable
198760,NA,unknown
198761,NA,unknown
198762,NA,unknown
198763,NA,unknown
198764,NA,unknown
198765,NA,decreasing
198766,NA,unknown
198767,NA,unknown
198769,NA,unknown
198772,NA,unknown
198772,NA,stable
198774,NA,increasing
198775,NA,unknown
198776,NA,stable
198776,NA,unknown
19898,NA,unknown
198996,NA,unknown
198998,NA,unknown
199029,NA,unknown
199040,NA,unknown
199059,NA,unknown
199068,NA,unknown
199078,NA,unknown
199106,NA,unknown
199114,NA,unknown
199115,NA,unknown
199146,NA,unknown
199157,NA,unknown
199161,NA,unknown
199198,NA,unknown
199205,NA,unknown
199221,NA,unknown
199223,NA,unknown
199232,NA,unknown
199249,NA,unknown
199256,NA,unknown
199259,NA,unknown
199267,NA,unknown
199270,NA,unknown
199272,NA,unknown
199278,NA,unknown
199287,NA,unknown
199302,NA,unknown
199311,NA,unknown
199312,NA,unknown
199323,NA,unknown
199342,NA,unknown
199347,NA,unknown
199355,NA,unknown
199360,NA,unknown
199361,NA,unknown
199364,NA,unknown
199373,NA,unknown
199390,NA,unknown
199391,NA,unknown
199396,NA,unknown
199398,NA,unknown
199401,NA,unknown
199413,NA,unknown
19950,NA,decreasing
199622,NA,unknown
199660,NA,unknown
199855,NA,unknown
202406,NA,stable
20249446,NA,unknown
20250177,NA,unknown
20253300,NA,unknown
20256067,NA,unknown
20256270,NA,unknown
20256645,NA,unknown
20256729,NA,unknown
20257324,NA,unknown
202632,NA,decreasing
203423,NA,stable
20429419,NA,unknown
20429455,NA,unknown
20429462,NA,unknown
20429774,NA,unknown
20429800,NA,unknown
20429981,NA,unknown
20430563,NA,unknown
20430651,NA,unknown
20432145,NA,unknown
20432158,NA,unknown
20432288,NA,unknown
20434679,NA,unknown
20434766,NA,unknown
20435185,NA,unknown
20435470,NA,unknown
20435980,NA,unknown
20436473,NA,unknown
20436497,NA,unknown
20437461,NA,unknown
20437726,NA,unknown
20661580,NA,unknown
20662018,NA,unknown
20664078,NA,unknown
20664248,NA,stable
20664320,NA,unknown
20664652,NA,unknown
20664658,NA,unknown
20664969,NA,unknown
20665243,NA,unknown
20665551,NA,unknown
20665719,NA,unknown
20665743,NA,unknown
20665797,NA,unknown
20665832,NA,unknown
20665873,NA,unknown
20666166,NA,unknown
20666401,NA,unknown
20672326,NA,unknown
20675303,NA,unknown
20675356,NA,unknown
20675360,NA,unknown
20731,NA,unknown
20738,NA,unknown
20885884,NA,unknown
20885891,NA,stable
20885924,NA,unknown
21108245,NA,unknown
21110117,NA,unknown
21110389,NA,unknown
21112632,NA,unknown
21112669,NA,unknown
21112836,NA,unknown
21112867,NA,unknown
21113904,NA,unknown
21130109,NA,unknown
21130979,NA,unknown
21132053,NA,unknown
21132418,NA,unknown
21132668,NA,unknown
21132672,NA,unknown
21132822,NA,unknown
21132825,NA,unknown
21132828,NA,stable
21132859,NA,unknown
21132889,NA,unknown
21132901,NA,unknown
21132910,NA,unknown
21132914,NA,unknown
21132917,NA,unknown
21132928,NA,unknown
21132935,NA,unknown
21132953,NA,unknown
21132963,NA,unknown
21132986,NA,unknown
21132989,NA,unknown
21132997,NA,unknown
21133000,NA,unknown
21133010,NA,unknown
21133018,NA,unknown
21133035,NA,unknown
21133039,NA,unknown
21133050,NA,unknown
21133091,NA,unknown
21133099,NA,unknown
21133108,NA,unknown
21133116,NA,unknown
21133172,NA,unknown
21133207,NA,unknown
21257,NA,unknown
21856,NA,decreasing
21856,NA,stable
21857,NA,decreasing
21859,NA,decreasing
21860,NA,decreasing
224,NA,decreasing
225,NA,decreasing
22563,NA,decreasing
22679872,NA,increasing
22679881,NA,stable
22679896,NA,increasing
22679943,NA,increasing
22679946,NA,unknown
22680024,NA,increasing
22680157,NA,stable
22680247,NA,stable
22680301,NA,decreasing
22680313,NA,decreasing
22680358,NA,decreasing
22680391,NA,stable
22680398,NA,stable
22680405,NA,decreasing
22680409,NA,unknown
22680415,NA,stable
22680423,NA,unknown
22680427,NA,decreasing
22680455,NA,stable
22680465,NA,increasing
22680485,NA,decreasing
22680492,NA,stable
22683027,NA,decreasing
22683645,NA,decreasing
22686806,NA,unknown
22686815,NA,stable
22692146,NA,increasing
22692667,NA,unknown
22692913,NA,decreasing
22693133,NA,stable
22693150,NA,decreasing
22693158,NA,unknown
22693178,NA,stable
22693185,NA,unknown
22693190,NA,decreasing
22693207,NA,unknown
22693211,NA,decreasing
22693216,NA,unknown
22693220,NA,unknown
22693251,NA,decreasing
22693264,NA,decreasing
22693336,NA,decreasing
22693363,NA,unknown
22693369,NA,unknown
22693379,NA,stable
22693388,NA,stable
22693404,NA,unknown
22693420,NA,unknown
22693427,NA,unknown
22693431,NA,increasing
22693464,NA,unknown
22693468,NA,decreasing
22693490,NA,stable
22693494,NA,unknown
22693621,NA,NA
22693712,NA,stable
22693727,NA,increasing
22693749,NA,unknown
22693759,NA,unknown
22693770,NA,decreasing
22693862,NA,unknown
22693868,NA,decreasing
22693949,NA,decreasing
22693983,NA,stable
22694127,NA,stable
22694160,NA,unknown
22694240,NA,unknown
22694245,NA,unknown
22694251,NA,stable
22694308,NA,decreasing
22694313,NA,stable
22694324,NA,decreasing
22694343,NA,stable
22694357,NA,decreasing
22694373,NA,increasing
22694379,NA,stable
22694420,NA,stable
22694428,NA,decreasing
22694443,NA,decreasing
22694469,NA,decreasing
22694473,NA,stable
22694476,NA,stable
22694479,NA,increasing
22694497,NA,decreasing
22694524,NA,increasing
22694591,NA,stable
22694601,NA,increasing
22694623,NA,increasing
22694629,NA,decreasing
22694656,NA,unknown
22694764,NA,increasing
22694782,NA,stable
22694787,NA,unknown
22694837,NA,unknown
22694841,NA,decreasing
22694847,NA,unknown
22694852,NA,decreasing
22694856,NA,NA
22694861,NA,decreasing
22694927,NA,decreasing
22694938,NA,increasing
22695137,NA,increasing
22696453,NA,unknown
22696495,NA,increasing
22696500,NA,stable
22696545,NA,unknown
22696599,NA,increasing
22696602,NA,decreasing
22696606,NA,decreasing
22696610,NA,unknown
22696657,NA,increasing
22696705,NA,decreasing
22696792,NA,increasing
22696894,NA,decreasing
22696993,NA,decreasing
22697031,NA,decreasing
22697043,NA,increasing
22697123,NA,stable
22697211,NA,decreasing
22697360,NA,increasing
22697555,NA,increasing
22697590,NA,increasing
22697599,NA,increasing
22697829,NA,unknown
22697834,NA,decreasing
22697842,NA,decreasing
22697847,NA,unknown
22697866,NA,decreasing
22698062,NA,increasing
22698132,NA,unknown
22698226,NA,unknown
22698230,NA,increasing
22698453,NA,decreasing
22698477,NA,unknown
22705916,NA,decreasing
22705929,NA,stable
22706016,NA,stable
22709707,NA,stable
22710051,NA,increasing
22710259,NA,decreasing
22710333,NA,stable
22710886,NA,decreasing
22713491,NA,stable
22716971,NA,unknown
22716976,NA,unknown
22716984,NA,decreasing
22717383,NA,decreasing
22717434,NA,stable
22718379,NA,increasing
22718556,NA,decreasing
22718560,NA,unknown
22718567,NA,unknown
22721033,NA,unknown
22721043,NA,unknown
22724836,NA,stable
22724879,NA,unknown
22725846,NA,decreasing
22727487,NA,decreasing
22727969,NA,stable
22728432,NA,decreasing
22732244,NA,unknown
22733462,NA,decreasing
22734972,NA,unknown
22735624,NA,increasing
22735929,NA,increasing
22736135,NA,stable
22823,NA,decreasing
229,NA,decreasing
230,NA,decreasing
23148,NA,decreasing
232,NA,decreasing
23211,NA,unknown
23259,NA,stable
23259,NA,unknown
235,NA,decreasing
2352,NA,unknown
2352,NA,stable
2467,NA,unknown
2474,NA,unknown
2475,NA,unknown
2477,NA,unknown
2478,NA,unknown
2478,NA,decreasing
2539,NA,unknown
2539,NA,decreasing
3851,NA,unknown
3852,NA,unknown
3853,NA,decreasing
3854,NA,decreasing
3855,NA,decreasing
39303,NA,decreasing
39332,NA,decreasing
39336,NA,unknown
39339,NA,decreasing
39341,NA,unknown
39341,NA,decreasing
39352,NA,decreasing
39357,NA,stable
39357,NA,decreasing
39358,NA,decreasing
39370,NA,unknown
39374,NA,decreasing
39378,NA,unknown
39381,NA,decreasing
39385,NA,decreasing
39386,NA,decreasing
39388,NA,decreasing
39397,NA,decreasing
39399,NA,stable
39399,NA,decreasing
39400,NA,stable
39418,NA,decreasing
40710,NA,unknown
41006,NA,unknown
41006,NA,decreasing
41671,NA,unknown
41672,NA,increasing
41712,NA,unknown
41741,NA,unknown
41745,NA,decreasing
41747,NA,decreasing
41747,NA,stable
41755,NA,unknown
41755,NA,decreasing
41762,NA,decreasing
41794,NA,unknown
41798,NA,increasing
41801,NA,decreasing
41823,NA,unknown
41830,NA,stable
41859,NA,unknown
41871,NA,decreasing
41876,NA,decreasing
42700,NA,unknown
42830239,NA,unknown
42830251,NA,unknown
42830260,NA,unknown
42830277,NA,unknown
42830286,NA,unknown
42874318,NA,unknown
4292,NA,stable
4292,NA,decreasing
43972,NA,decreasing
43972,NA,unknown
44207,NA,unknown
44216,NA,unknown
44565,NA,stable
44566,NA,unknown
44599,NA,unknown
44657,NA,unknown
44674,NA,decreasing
44681,NA,decreasing
44682,NA,unknown
44683,NA,decreasing
45061132,NA,decreasing
45354964,NA,increasing
45959182,NA,decreasing
46074027,NA,unknown
46075152,NA,unknown
46075167,NA,unknown
46075186,NA,unknown
46075209,NA,unknown
46075248,NA,unknown
46075339,NA,unknown
46075359,NA,unknown
46079096,NA,unknown
46079214,NA,unknown
46079290,NA,unknown
46079321,NA,unknown
46079519,NA,stable
46079775,NA,unknown
46079816,NA,unknown
46079868,NA,stable
46079873,NA,unknown
46079911,NA,unknown
46080080,NA,unknown
46080159,NA,unknown
46080857,NA,unknown
46081422,NA,unknown
46081926,NA,unknown
46082238,NA,unknown
