loiczid,n_spp,mean_trend
65810,19,3.368421052631578e-4
65811,19,3.368421052631578e-4
65812,20,3.199999999999999e-4
65813,21,3.047619047619047e-4
65814,20,3.199999999999999e-4
65815,19,3.368421052631578e-4
65816,21,3.047619047619047e-4
65817,21,3.047619047619047e-4
65818,22,-2.495454545454546e-4
65819,22,-2.495454545454546e-4
65820,21,3.047619047619047e-4
65821,22,-2.495454545454546e-4
65822,22,-2.495454545454546e-4
65823,26,-8.038461538461544e-5
65824,22,-2.495454545454546e-4
65825,22,-2.495454545454546e-4
65826,22,-2.495454545454546e-4
65827,22,-2.495454545454546e-4
65828,22,-2.495454545454546e-4
65829,20,3.199999999999999e-4
65830,20,3.199999999999999e-4
65831,20,3.199999999999999e-4
65832,20,3.199999999999999e-4
65833,20,3.199999999999999e-4
65834,20,3.199999999999999e-4
65835,20,3.199999999999999e-4
65836,20,3.199999999999999e-4
65837,20,3.199999999999999e-4
65838,19,3.368421052631578e-4
65839,18,3.5555555555555546e-4
65840,18,3.5555555555555546e-4
65841,19,-2.889473684210527e-4
65842,19,-2.889473684210527e-4
65843,18,3.5555555555555546e-4
65844,19,-2.889473684210527e-4
65845,19,-2.889473684210527e-4
65846,19,-2.889473684210527e-4
65847,21,-2.6142857142857147e-4
65848,19,-2.889473684210527e-4
65849,19,-2.889473684210527e-4
65850,19,-2.889473684210527e-4
65851,19,-2.889473684210527e-4
65852,19,-2.889473684210527e-4
65853,18,-4.93888888888889e-4
65854,18,-4.93888888888889e-4
65855,18,-4.93888888888889e-4
65856,18,-4.93888888888889e-4
65857,18,-4.93888888888889e-4
65858,18,-4.93888888888889e-4
65859,18,-4.93888888888889e-4
65860,18,-4.93888888888889e-4
65861,18,-4.93888888888889e-4
65862,28,-7.46428571428572e-5
65863,42,7.152380952380952e-4
65864,45,8.186666666666667e-4
65865,49,8.877551020408163e-4
65866,63,0.0014484126984126984
65867,47,6.642553191489361e-4
65868,25,-8.360000000000007e-5
65869,27,-7.740740740740746e-5
65870,38,7.010526315789473e-4
65871,39,6.830769230769231e-4
65872,27,-7.740740740740746e-5
65873,22,-2.495454545454546e-4
65874,25,-8.360000000000007e-5
65875,27,-7.740740740740746e-5
65876,50,8.284e-4
65877,67,0.0014504477611940298
65878,90,0.0011178888888888888
65897,55,8.161818181818181e-4
65898,55,8.161818181818181e-4
65899,56,8.016071428571428e-4
65900,57,7.875438596491228e-4
65901,59,8.761016949152541e-4
65905,45,8.275555555555554e-4
65906,42,9.761904761904761e-4
65907,53,0.0012339622641509432
65908,38,0.0017210526315789472
65909,56,0.0011678571428571428
65910,21,3.2285714285714285e-4
65911,57,8.471929824561403e-4
65912,15,-6.173333333333333e-4
65938,20,-0.002613
65939,7,0.0024285714285714284
65940,8,0.0025499999999999997
65941,5,0.0020399999999999997
65942,3,0.0022666666666666664
65943,2,0.0017
65944,1,0
65945,1,0
65946,1,0
65947,8,0.0025499999999999997
65948,20,-0.002783
65949,20,-0.002783
65950,1,0
65951,1,0
65952,1,0
65953,1,0
65954,1,0
65955,1,0
65956,1,0
65957,19,-0.002929473684210526
65958,19,-0.002929473684210526
65959,19,-0.002929473684210526
66152,34,-0.0015785294117647058
66153,35,-0.0011982857142857142
66154,10,-0.0018499999999999999
66155,8,-0.00377875
66156,7,-0.0043185714285714286
66157,8,-0.00377875
66158,8,-0.00377875
66159,10,-0.002683
66160,12,-0.0012583333333333333
66161,14,-0.0010785714285714285
66162,21,-6.7e-4
66163,39,-9.882051282051282e-4
66164,37,-0.0010416216216216215
66167,36,-5.313888888888889e-4
66168,39,-6.402564102564103e-4
66169,35,-0.0016194285714285714
66170,40,-0.001149
66171,42,-5.135714285714286e-4
66172,48,-5.202083333333334e-4
66173,46,-5.428260869565218e-4
66174,48,-8.579166666666667e-4
66175,45,-9.906666666666666e-4
66176,26,-0.0011984615384615387
66177,13,-0.0014192307692307694
66178,9,-0.0033588888888888887
66179,5,-0.006046
66180,1,0
66181,1,0
66182,1,0
66183,1,0
66184,1,0
66185,1,0
66186,3,-0.010076666666666666
66187,3,-0.010076666666666666
66188,3,-0.010076666666666666
66189,4,-0.0075575
66190,4,-0.0075575
66191,3,-0.010076666666666666
66192,4,-0.0075575
66193,4,-0.0075575
66194,3,-0.010076666666666666
66195,3,-0.010076666666666666
66196,3,-0.010076666666666666
66197,3,-0.010076666666666666
66198,3,-0.010076666666666666
66199,3,-0.010076666666666666
66200,3,-0.010076666666666666
66201,3,-0.010076666666666666
66202,3,-0.010076666666666666
66203,3,-0.010076666666666666
66204,1,0
66205,1,0
66206,1,0
66207,1,0
66208,1,0
66209,1,0
66210,1,0
66211,1,0
66212,1,0
66213,1,0
66214,3,-0.010076666666666666
66215,3,-0.010076666666666666
66216,3,-0.010076666666666666
66217,3,-0.010076666666666666
66218,1,0
66219,1,0
66220,2,0
66221,7,-0.0043185714285714286
66222,4,-0.0075575
66223,1,0
66224,1,0
66225,1,0
66226,3,-0.010076666666666666
66227,3,-0.010076666666666666
66228,1,0
66229,1,0
66230,1,0
66231,3,-0.010076666666666666
66232,1,0
66233,2,0
66234,2,0
66235,2,0
66236,2,0
66237,3,0
66238,4,0
66239,2,0
66240,3,0
66241,5,6.799999999999999e-4
66242,5,6.799999999999999e-4
66243,5,6.799999999999999e-4
66244,5,6.799999999999999e-4
66245,5,6.799999999999999e-4
66246,5,6.799999999999999e-4
66247,7,-0.003832857142857143
66248,5,6.799999999999999e-4
66249,5,6.799999999999999e-4
66250,5,6.799999999999999e-4
66251,4,8.5e-4
66252,4,8.5e-4
66253,4,8.5e-4
66254,4,8.5e-4
66255,4,8.5e-4
66256,4,8.5e-4
66257,4,8.5e-4
66258,4,8.5e-4
66259,4,8.5e-4
66260,6,-0.004471666666666666
66261,4,8.5e-4
66262,4,8.5e-4
66263,4,8.5e-4
66264,4,8.5e-4
66265,4,8.5e-4
66266,4,8.5e-4
66267,4,8.5e-4
66268,4,8.5e-4
66269,4,8.5e-4
66270,6,-0.004471666666666666
66271,6,-0.004471666666666666
66272,6,-0.004471666666666666
66273,6,-0.004471666666666666
66274,6,-0.004471666666666666
66275,6,-0.004471666666666666
66276,6,-0.004471666666666666
66277,6,-0.004471666666666666
66278,6,-0.004471666666666666
66279,6,-0.004471666666666666
66280,6,-0.004471666666666666
66281,6,-0.004471666666666666
66282,6,-0.004471666666666666
66283,6,-0.004471666666666666
66284,6,-0.004471666666666666
66285,6,-0.004471666666666666
66286,6,-0.004471666666666666
66287,6,-0.004471666666666666
66288,6,-0.004471666666666666
66289,6,-0.004471666666666666
66290,6,-0.004471666666666666
66291,6,-0.004471666666666666
66292,6,-0.004471666666666666
66293,6,-0.004471666666666666
66294,6,-0.004471666666666666
66295,7,-0.003832857142857143
66296,7,-0.003832857142857143
66297,6,-0.004471666666666666
66298,6,-0.004471666666666666
66299,7,-0.003347142857142857
66300,7,-0.003347142857142857
66301,7,-0.003347142857142857
66302,7,-0.003347142857142857
66303,7,-0.003347142857142857
66304,7,-0.003347142857142857
66305,7,-0.003347142857142857
66306,7,-0.003347142857142857
66307,7,-0.003347142857142857
66308,8,-0.00292875
66309,8,-0.00292875
66310,8,-0.00292875
66311,9,-0.0022255555555555557
66312,9,-0.0022255555555555557
66313,9,-0.0022255555555555557
66314,11,-0.001820909090909091
66315,11,-0.001820909090909091
66316,11,-0.001820909090909091
66317,12,-0.0016691666666666667
66318,11,-0.001820909090909091
66319,11,-0.001820909090909091
66320,11,-0.001820909090909091
66321,11,-0.001820909090909091
66322,11,-0.001820909090909091
66323,11,-0.001820909090909091
66324,11,-0.001820909090909091
66325,11,-0.001820909090909091
66326,11,-0.001820909090909091
66327,11,-0.001820909090909091
66328,11,-0.001820909090909091
66329,11,-0.001820909090909091
66330,11,-0.001820909090909091
66331,11,-0.001820909090909091
66332,11,-0.001820909090909091
66333,11,-0.001820909090909091
66334,11,-0.001820909090909091
66335,11,-0.001820909090909091
66336,12,-0.0016691666666666667
66337,12,-0.0016691666666666667
66338,12,-0.0016691666666666667
66339,11,-0.001820909090909091
66340,11,-0.001820909090909091
66341,11,-0.001820909090909091
66342,11,-0.001820909090909091
66343,11,-0.001820909090909091
66344,13,-0.0024553846153846154
66345,12,-0.0016691666666666667
66346,12,-0.0016691666666666667
66347,11,-0.00213
66348,11,-0.00213
66349,9,-0.0026033333333333334
66350,14,-0.0016735714285714286
66351,33,-1.0606060606060621e-5
66352,68,-5.875e-4
66460,46,5.641304347826087e-4
66461,47,-9.106382978723406e-5
66462,39,-3.7128205128205126e-4
66463,50,-3.6040000000000003e-4
66464,23,0.0011808695652173913
66465,15,-8.820000000000001e-4
66466,22,0.0012345454545454545
66467,22,0.0012345454545454545
66468,48,-3.754166666666667e-4
66469,43,2.0488372093023253e-4
66470,45,-4.004444444444445e-4
66471,46,-4.656521739130435e-4
66472,22,0.00108
66473,23,0.001328695652173913
66474,23,0.001328695652173913
66475,24,0.0012733333333333333
66476,25,0.0012224
66477,29,0.0011710344827586207
66478,25,9.503999999999999e-4
66479,29,0.0011444827586206895
66480,54,9.537037037037035e-5
66481,57,2.0964912280701752e-4
66482,34,0.0010761764705882351
66483,20,-3.600000000000001e-4
66484,13,-0.0016
66485,10,-0.0020800000000000003
66486,10,-0.0020800000000000003
66487,10,-0.0020800000000000003
66488,10,-0.0020800000000000003
66489,11,-0.0018909090909090909
66490,11,-0.0018909090909090909
66491,11,-0.0018909090909090909
66492,11,-0.0018909090909090909
66493,11,-0.0018909090909090909
66494,13,-0.0016
66495,18,-5.888888888888889e-4
66496,30,0.0012196666666666666
66497,30,0.001333
66498,24,0.0015245833333333333
66499,21,0.0015804761904761903
66500,23,0.0014430434782608695
66501,24,0.0015245833333333333
66502,30,0.0011063333333333333
66503,19,-5.578947368421053e-4
66504,11,-0.0018909090909090909
66505,14,-7.571428571428572e-4
66506,14,-7.571428571428572e-4
66507,18,-8.716666666666667e-4
66508,18,-8.716666666666667e-4
66509,21,-2.6142857142857147e-4
66510,21,-2.6142857142857147e-4
66511,22,-2.495454545454546e-4
66512,21,-2.6142857142857147e-4
66513,21,-2.6142857142857147e-4
66514,20,-2.7450000000000006e-4
66515,21,3.78095238095238e-4
66516,21,3.78095238095238e-4
66517,21,-2.6142857142857147e-4
66518,21,-2.6142857142857147e-4
66519,21,-2.6142857142857147e-4
66520,21,-2.6142857142857147e-4
66521,21,-2.6142857142857147e-4
66522,21,-2.6142857142857147e-4
66523,21,3.047619047619047e-4
66524,21,-2.6142857142857147e-4
66525,20,3.199999999999999e-4
66526,21,-2.6142857142857147e-4
66527,21,3.047619047619047e-4
66528,22,-2.495454545454546e-4
66529,22,-2.495454545454546e-4
66530,21,3.047619047619047e-4
66531,20,3.199999999999999e-4
66532,21,3.047619047619047e-4
66533,20,3.199999999999999e-4
66534,20,3.199999999999999e-4
66535,20,3.199999999999999e-4
66536,22,-2.495454545454546e-4
66537,22,-2.495454545454546e-4
66538,23,-2.386956521739131e-4
66539,22,-2.495454545454546e-4
66540,22,-2.495454545454546e-4
66541,22,-2.495454545454546e-4
66542,21,3.047619047619047e-4
66543,25,-8.360000000000007e-5
66544,22,-2.495454545454546e-4
66545,22,-2.495454545454546e-4
66546,22,-2.495454545454546e-4
66547,22,-2.495454545454546e-4
66548,21,3.047619047619047e-4
66549,21,3.047619047619047e-4
66550,22,-2.495454545454546e-4
66551,21,3.047619047619047e-4
66552,21,3.047619047619047e-4
66553,21,3.047619047619047e-4
66554,21,3.047619047619047e-4
66555,25,3.9199999999999993e-4
66556,28,3.4999999999999994e-4
66557,22,-2.495454545454546e-4
66558,22,-2.495454545454546e-4
66559,20,-2.7450000000000006e-4
66560,20,-2.7450000000000006e-4
66561,20,-2.7450000000000006e-4
66562,20,-2.7450000000000006e-4
66563,18,3.5555555555555546e-4
66564,19,-2.889473684210527e-4
66565,21,-2.6142857142857147e-4
66566,20,-2.7450000000000006e-4
66567,21,-2.6142857142857147e-4
66568,19,-2.889473684210527e-4
66569,19,-2.889473684210527e-4
66570,19,-2.889473684210527e-4
66571,19,-2.889473684210527e-4
66572,19,-2.889473684210527e-4
66573,19,-2.889473684210527e-4
66574,19,-2.889473684210527e-4
66575,19,-2.889473684210527e-4
66576,19,-2.889473684210527e-4
66577,19,-2.889473684210527e-4
66578,19,-2.889473684210527e-4
66579,19,-2.889473684210527e-4
66580,21,-2.6142857142857147e-4
66581,28,-7.46428571428572e-5
66582,53,7.815094339622641e-4
66583,61,0.0015254098360655737
66584,99,6.643434343434342e-4
66585,96,8.46875e-4
66586,95,8.557894736842105e-4
66587,102,5.24313725490196e-4
66588,102,5.24313725490196e-4
66589,100,4.6679999999999996e-4
66590,101,4.958415841584158e-4
66591,99,4.8020202020202017e-4
66592,75,0.0010433333333333332
66593,106,7.908490566037735e-4
66594,102,6.516666666666666e-4
66595,89,6.087640449438202e-4
66596,67,0.0010432835820895522
66597,102,7.778431372549018e-4
66598,90,0.0011556666666666666
66608,40,0.0011034999999999999
66609,40,0.0011034999999999999
66614,56,7.687499999999999e-4
66615,57,8.340350877192982e-4
66616,57,8.340350877192982e-4
66617,58,8.325862068965517e-4
66618,5,0.001356
66619,13,0.0015676923076923077
66620,37,0.001342162162162162
66621,62,9.433870967741934e-4
66626,48,4.491666666666666e-4
66627,57,9.578947368421052e-4
66628,73,9.702739726027397e-4
66629,22,0.0021027272727272726
66630,49,6.704081632653061e-4
66631,44,4.793181818181818e-4
66632,53,6.545283018867924e-4
66633,32,6.343749999999998e-5
66634,12,-0.001055
66658,20,-0.002783
66659,6,0.0022666666666666664
66660,20,-0.002783
66661,6,0.0022666666666666664
66662,2,0.0017
66663,1,0
66664,1,0
66665,1,0
66666,1,0
66667,1,0
66668,1,0
66669,1,0
66670,1,0
66671,1,0
66672,1,0
66673,1,0
66674,1,0
66675,1,0
66676,1,0
66677,1,0
66678,1,0
66679,19,-0.002929473684210526
66680,19,-0.002929473684210526
66871,31,-0.0018409677419354837
66872,30,-0.0019023333333333334
66873,9,-0.0033588888888888887
66874,8,-0.00377875
66875,7,-0.0043185714285714286
66876,7,-0.0043185714285714286
66877,10,-0.002683
66878,9,-0.002981111111111111
66879,10,-0.002683
66880,12,-0.0012583333333333333
66881,14,-5.928571428571428e-4
66882,22,-4.85e-4
66883,40,-0.0011194999999999998
66884,35,-0.0012794285714285713
66889,23,-7.234782608695652e-4
66890,39,-3.0794871794871795e-4
66891,45,-4.7933333333333335e-4
66892,48,-4.49375e-4
66893,48,-9.2875e-4
66894,46,-9.691304347826087e-4
66895,46,-9.691304347826087e-4
66896,14,-0.0019164285714285715
66897,8,-0.00377875
66898,5,-0.006046
66899,2,0
66900,2,0
66901,2,0
66902,2,0
66903,2,0
66904,4,-0.0075575
66905,4,-0.0075575
66906,4,-0.0075575
66907,3,-0.010076666666666666
66908,3,-0.010076666666666666
66909,3,-0.010076666666666666
66910,3,-0.010076666666666666
66911,3,-0.010076666666666666
66912,3,-0.010076666666666666
66913,4,-0.0075575
66914,4,-0.0075575
66915,4,-0.0075575
66916,4,-0.0075575
66917,4,-0.0075575
66918,4,-0.0075575
66919,4,-0.0075575
66920,4,-0.0075575
66921,4,-0.0075575
66922,4,-0.0075575
66923,4,-0.0075575
66924,2,0
66925,2,0
66926,2,0
66927,2,0
66928,2,0
66929,1,0
66930,1,0
66931,1,0
66932,3,-0.010076666666666666
66933,3,-0.010076666666666666
66934,3,-0.010076666666666666
66935,3,-0.010076666666666666
66936,3,-0.010076666666666666
66937,3,-0.010076666666666666
66938,3,-0.010076666666666666
66939,4,-0.0075575
66940,5,-0.006046
66941,8,-0.00377875
66942,4,-0.0075575
66943,2,0
66944,4,-0.0075575
66945,4,-0.0075575
66946,4,-0.0075575
66947,6,-0.005038333333333333
66948,6,-0.005038333333333333
66949,2,0
66950,4,0
66951,6,5.666666666666666e-4
66952,7,-0.003832857142857143
66953,6,5.666666666666666e-4
66954,6,5.666666666666666e-4
66955,5,6.799999999999999e-4
66956,5,6.799999999999999e-4
66957,5,6.799999999999999e-4
66958,5,6.799999999999999e-4
66959,5,6.799999999999999e-4
66960,7,-0.003832857142857143
66961,5,6.799999999999999e-4
66962,5,6.799999999999999e-4
66963,5,6.799999999999999e-4
66964,7,-0.003832857142857143
66965,7,-0.003832857142857143
66966,7,-0.003832857142857143
66967,5,6.799999999999999e-4
66968,5,6.799999999999999e-4
66969,5,6.799999999999999e-4
66970,5,6.799999999999999e-4
66971,4,8.5e-4
66972,4,8.5e-4
66973,6,-0.004471666666666666
66974,4,8.5e-4
66975,6,-0.004471666666666666
66976,6,-0.004471666666666666
66977,6,-0.004471666666666666
66978,6,-0.004471666666666666
66979,6,-0.004471666666666666
66980,4,8.5e-4
66981,4,8.5e-4
66982,4,8.5e-4
66983,4,8.5e-4
66984,4,8.5e-4
66985,4,8.5e-4
66986,4,8.5e-4
66987,4,8.5e-4
66988,4,8.5e-4
66989,4,8.5e-4
66990,4,8.5e-4
66991,6,-0.004471666666666666
66992,6,-0.004471666666666666
66993,6,-0.004471666666666666
66994,4,8.5e-4
66995,4,8.5e-4
66996,6,-0.004471666666666666
66997,6,-0.004471666666666666
66998,6,-0.004471666666666666
66999,6,-0.004471666666666666
67000,6,-0.004471666666666666
67001,6,-0.004471666666666666
67002,6,-0.004471666666666666
67003,6,-0.004471666666666666
67004,6,-0.004471666666666666
67005,6,-0.004471666666666666
67006,6,-0.004471666666666666
67007,6,-0.004471666666666666
67008,6,-0.004471666666666666
67009,6,-0.004471666666666666
67010,6,-0.004471666666666666
67011,6,-0.004471666666666666
67012,6,-0.004471666666666666
67013,6,-0.004471666666666666
67014,6,-0.004471666666666666
67015,6,-0.004471666666666666
67016,6,-0.004471666666666666
67017,6,-0.004471666666666666
67018,6,-0.004471666666666666
67019,7,-0.003347142857142857
67020,7,-0.003347142857142857
67021,7,-0.003347142857142857
67022,7,-0.003347142857142857
67023,7,-0.003347142857142857
67024,7,-0.003347142857142857
67025,7,-0.003347142857142857
67026,7,-0.003347142857142857
67027,8,-0.00292875
67028,8,-0.00292875
67029,8,-0.00292875
67030,8,-0.00292875
67031,9,-0.0022255555555555557
67032,9,-0.0022255555555555557
67033,10,-0.002003
67034,10,-0.002003
67035,11,-0.001820909090909091
67036,11,-0.001820909090909091
67037,11,-0.001820909090909091
67038,11,-0.001820909090909091
67039,11,-0.001820909090909091
67040,11,-0.001820909090909091
67041,11,-0.001820909090909091
67042,11,-0.001820909090909091
67043,11,-0.001820909090909091
67044,11,-0.001820909090909091
67045,11,-0.001820909090909091
67046,11,-0.001820909090909091
67047,11,-0.001820909090909091
67048,11,-0.001820909090909091
67049,11,-0.001820909090909091
67050,11,-0.001820909090909091
67051,11,-0.001820909090909091
67052,11,-0.001820909090909091
67053,11,-0.001820909090909091
67054,11,-0.001820909090909091
67055,11,-0.001820909090909091
67056,12,-0.0016691666666666667
67057,12,-0.0016691666666666667
67058,12,-0.0016691666666666667
67059,11,-0.001820909090909091
67060,11,-0.001820909090909091
67061,11,-0.001820909090909091
67062,11,-0.001820909090909091
67063,11,-0.001820909090909091
67064,12,-0.00266
67065,12,-0.0016691666666666667
67066,12,-0.0016691666666666667
67067,11,-0.00213
67068,11,-0.00213
67069,9,-0.0026033333333333334
67070,14,-0.0016735714285714286
67071,41,-2.2024390243902443e-4
67072,68,-5.875e-4
67179,46,5.641304347826087e-4
67180,43,-1.7860465116279072e-4
67181,23,0.0010330434782608695
67182,22,0.0012345454545454545
67183,22,0.0012345454545454545
67184,22,0.0012345454545454545
67185,14,-0.0011878571428571428
67186,14,-0.0011878571428571428
67187,23,0.0011808695652173913
67188,28,4.792857142857142e-4
67189,49,-3.677551020408163e-4
67190,46,-3.9173913043478266e-4
67191,24,0.0012733333333333333
67192,23,0.0011808695652173913
67193,26,0.001306153846153846
67194,23,0.001328695652173913
67195,30,0.001132
67196,25,0.0012224
67197,29,0.0011710344827586207
67198,28,0.0012128571428571427
67199,30,0.0011063333333333333
67200,27,0.0011033333333333333
67201,13,-0.0016
67202,9,-0.002688888888888889
67203,10,-0.0020800000000000003
67204,10,-0.0020800000000000003
67205,9,-0.002311111111111111
67206,9,-0.002311111111111111
67207,10,-0.0020800000000000003
67208,10,-0.0020800000000000003
67209,11,-0.0018909090909090909
67210,10,-0.0020800000000000003
67211,10,-0.0020800000000000003
67212,10,-0.0020800000000000003
67213,10,-0.0020800000000000003
67214,11,-0.0018909090909090909
67215,10,-0.0020800000000000003
67216,14,-0.0014857142857142857
67217,26,0.0012765384615384616
67218,27,0.0013551851851851852
67219,30,0.001333
67220,24,0.0018945833333333332
67221,30,0.0016289999999999998
67222,29,0.0016851724137931033
67223,14,-0.0014857142857142857
67224,11,-0.0018909090909090909
67225,15,-7.066666666666667e-4
67226,14,-7.571428571428572e-4
67227,17,-9.229411764705883e-4
67228,16,-9.806250000000002e-4
67229,19,-2.889473684210527e-4
67230,20,-2.7450000000000006e-4
67231,22,-2.495454545454546e-4
67232,21,-2.6142857142857147e-4
67233,20,-2.7450000000000006e-4
67234,20,-2.7450000000000006e-4
67235,21,3.78095238095238e-4
67236,21,3.78095238095238e-4
67237,21,-2.6142857142857147e-4
67238,21,-2.6142857142857147e-4
67239,21,-2.6142857142857147e-4
67240,21,-2.6142857142857147e-4
