iucn_sid,sciname,old_cat,iucn_rgn,cat_score,cat_current
46081926,Gerres longirostris,LC,persian_gulf,0,LC
46083881,Coryogalops monospilus,DD,persian_gulf,NA,DD
46085237,Taenioides kentalleni,DD,persian_gulf,NA,DD
46086162,Kyphosus cinerascens,DD,persian_gulf,NA,DD
46086162,Kyphosus cinerascens,LC,gulf_of_mexico,0,LC
46086190,Kyphosus vaigiensis,DD,persian_gulf,NA,DD
46086190,Kyphosus vaigiensis,DD,europe,NA,DD
46086190,Kyphosus vaigiensis,LC,gulf_of_mexico,0,LC
46086355,Gunnellichthys viridescens,LC,persian_gulf,0,LC
46086532,Parupeneus heptacanthus,LC,persian_gulf,0,LC
46086601,Parupeneus macronemus,DD,persian_gulf,NA,DD
46086703,Upeneus sundaicus,DD,persian_gulf,NA,DD
46087000,Nemipterus peronii,LC,persian_gulf,0,LC
46087798,Polydactylus persicus,LC,persian_gulf,0,LC
46087863,Priacanthus hamrur,LC,persian_gulf,0,LC
46087917,Priacanthus tayenus,LC,persian_gulf,0,LC
46088346,Siganus canaliculatus,LC,persian_gulf,0,LC
46088399,Siganus javus,DD,persian_gulf,NA,DD
46088833,Xenisthmus balius,LC,persian_gulf,0,LC
46093091,Arnoglossus macrolophus,LC,persian_gulf,0,LC
46093150,Grammatobothus polyophthalmus,DD,persian_gulf,NA,DD
46096141,Solea stanalandi,DD,persian_gulf,NA,DD
46096184,Zebrias captivus,DD,persian_gulf,NA,DD
46097614,Kumococius rodericensis,LC,persian_gulf,0,LC
46097663,Rogadius pristiger,LC,persian_gulf,0,LC
46097767,Thysanophrys celebica,LC,persian_gulf,0,LC
46098924,Scorpaenopsis oxycephala,LC,persian_gulf,0,LC
46099940,Scorpaenopsis venosa,DD,persian_gulf,NA,DD
46102529,Centriscus scutatus,LC,persian_gulf,0,LC
46102569,Acentronura tentaculata,DD,persian_gulf,NA,DD
46102582,Bryx analicarens,DD,persian_gulf,NA,DD
46102674,Cosmocampus investigatoris,LC,persian_gulf,0,LC
46102735,Trachyrhamphus bicoarctatus,DD,persian_gulf,NA,DD
46102792,Paramonacanthus arabicus,LC,persian_gulf,0,LC
46103983,Gambusia rhizophorae,LC,gulf_of_mexico,0,LC
46104027,Chasmodes saburrae,LC,gulf_of_mexico,0,LC
46104049,Entomacrodus nigricans,LC,gulf_of_mexico,0,LC
46104052,Hypleurochilus bermudensis,LC,gulf_of_mexico,0,LC
46104061,Hypleurochilus springeri,LC,gulf_of_mexico,0,LC
46104064,Hypsoblennius hentz,LC,gulf_of_mexico,0,LC
46104071,Hypsoblennius invemar,LC,gulf_of_mexico,0,LC
46104074,Hypsoblennius ionthas,LC,gulf_of_mexico,0,LC
46104090,Ophioblennius macclurei,LC,gulf_of_mexico,0,LC
46104109,Parablennius marmoreus,LC,gulf_of_mexico,0,LC
46104116,Acanthemblemaria aspera,LC,gulf_of_mexico,0,LC
46104127,Chaenopsis ocellata,LC,gulf_of_mexico,0,LC
46104133,Emblemaria atlantica,LC,gulf_of_mexico,0,LC
46104136,Emblemaria pandionis,LC,gulf_of_mexico,0,LC
46104142,Emblemariopsis bahamensis,LC,gulf_of_mexico,0,LC
46104150,Stathmonotus hemphillii,LC,gulf_of_mexico,0,LC
46104160,Dactyloscopus moorei,LC,gulf_of_mexico,0,LC
46104167,Dactyloscopus tridigitatus,LC,gulf_of_mexico,0,LC
46104170,Gillellus greyae,LC,gulf_of_mexico,0,LC
46104173,Gillellus uranidea,LC,gulf_of_mexico,0,LC
46104176,Platygillellus rubrocinctus,LC,gulf_of_mexico,0,LC
46104208,Gobioclinus bucciferus,LC,gulf_of_mexico,0,LC
46104211,Gobioclinus gobio,LC,gulf_of_mexico,0,LC
46104218,Gobioclinus guppyi,LC,gulf_of_mexico,0,LC
46104227,Gobioclinus haitiensis,LC,gulf_of_mexico,0,LC
46104232,Gobioclinus kalisherae,LC,gulf_of_mexico,0,LC
46104241,Brockius nigricinctus,LC,gulf_of_mexico,0,LC
46104251,Malacoctenus aurolineatus,LC,gulf_of_mexico,0,LC
46104265,Malacoctenus gilli,LC,gulf_of_mexico,0,LC
46104272,Malacoctenus triangulatus,LC,gulf_of_mexico,0,LC
46104430,Paraclinus fasciatus,LC,gulf_of_mexico,0,LC
46104765,Paraclinus marmoratus,LC,gulf_of_mexico,0,LC
46104789,Paraclinus nigripinnis,LC,gulf_of_mexico,0,LC
46104895,Corvula batabana,LC,gulf_of_mexico,0,LC
46104928,Corvula sanctaeluciae,LC,gulf_of_mexico,0,LC
46104959,Equetus lanceolatus,LC,gulf_of_mexico,0,LC
46105095,Equetus punctatus,LC,gulf_of_mexico,0,LC
46105545,Menticirrhus littoralis,LC,gulf_of_mexico,0,LC
46105847,Menticirrhus saxatilis,LC,gulf_of_mexico,0,LC
46106057,Odontoscion dentex,LC,gulf_of_mexico,0,LC
46106542,Umbrina coroides,LC,gulf_of_mexico,0,LC
46107486,Acentronura dendritica,LC,gulf_of_mexico,0,LC
46107620,Anarchopterus criniger,LC,gulf_of_mexico,0,LC
46107890,Anarchopterus tectus,LC,gulf_of_mexico,0,LC
46108119,Cosmocampus albirostris,LC,gulf_of_mexico,0,LC
46108252,Cosmocampus brachycephalus,LC,gulf_of_mexico,0,LC
46108938,Microphis brachyurus ssp. lineatus,DD,gulf_of_mexico,NA,DD
46109068,Syngnathus louisianae,DD,gulf_of_mexico,NA,DD
46109095,Syngnathus pelagicus,LC,gulf_of_mexico,0,LC
46109104,Synodus macrostigmus,LC,gulf_of_mexico,0,LC
46109145,Eugerres awlae,LC,gulf_of_mexico,0,LC
47139706,Acanthurus tractus,LC,gulf_of_mexico,0,LC
47140142,Menidia clarkhubbsi,DD,gulf_of_mexico,NA,DD
47141293,Acanthemblemaria chaplini,LC,gulf_of_mexico,0,LC
47141570,Acanthemblemaria maria,LC,gulf_of_mexico,0,LC
47143394,Dactyloscopus crossotus,DD,gulf_of_mexico,NA,DD
47143398,Dactyloscopus foraminosus,DD,gulf_of_mexico,NA,DD
47143407,Dactyloscopus poeyi,LC,gulf_of_mexico,0,LC
47143869,Gobioclinus filamentosus,DD,gulf_of_mexico,NA,DD
47144448,Malacoctenus erdmani,LC,gulf_of_mexico,0,LC
47144466,Malacoctenus versicolor,LC,gulf_of_mexico,0,LC
47144544,Paraclinus grandicomis,LC,gulf_of_mexico,0,LC
47144580,Paraclinus infrons,DD,gulf_of_mexico,NA,DD
47144911,Starksia nanodes,DD,gulf_of_mexico,NA,DD
47145752,Urophycis earllii,DD,gulf_of_mexico,NA,DD
47145793,Urophycis floridana,LC,gulf_of_mexico,0,LC
47145877,Urophycis regia,LC,gulf_of_mexico,0,LC
47147574,Cynoscion nothus,LC,gulf_of_mexico,0,LC
47147749,Larimus fasciatus,LC,gulf_of_mexico,0,LC
47148229,Pareques acuminatus,LC,gulf_of_mexico,0,LC
47148543,Pareques umbrosus,LC,gulf_of_mexico,0,LC
47150056,Bryx dunckeri,LC,gulf_of_mexico,0,LC
47150446,Cosmocampus hildebrandi,LC,gulf_of_mexico,0,LC
47153711,Syngnathus caribbaeus,DD,gulf_of_mexico,NA,DD
47153782,Syngnathus makaxi,DD,gulf_of_mexico,NA,DD
47153791,Syngnathus springeri,LC,gulf_of_mexico,0,LC
47164926,Coccorella atlantica,"NA",europe,NA,NA
47165317,Eustomias longibarba,"NA",europe,NA,NA
47165363,Eustomias macrurus,"NA",europe,NA,NA
47165472,Photonectes parvimanus,"NA",europe,NA,NA
47165490,Photostomias goodyeari,"NA",europe,NA,NA
47166659,Acanthopagrus arabicus,LC,persian_gulf,0,LC
47710557,Decorana drepanensis,CR,europe,0.8,CR
47710557,Decorana drepanensis,CR,mediterranean,0.8,CR
47713025,Roeseliana brunneri,NT,europe,0.2,NT
49677201,Crenidens indicus,LC,persian_gulf,0,LC
49911704,Trisopterus capelanus,LC,europe,0,LC
49911704,Trisopterus capelanus,LC,mediterranean,0,LC
50011071,Maasella edwardsi,DD,mediterranean,NA,DD
50012470,Paramuricea macrospina,DD,mediterranean,NA,DD
50012660,Spinimuricea klavereni,DD,mediterranean,NA,DD
50016125,Crassophyllum thessalonicae,EN,europe,0.6,EN
50016125,Crassophyllum thessalonicae,EN,mediterranean,0.6,EN
50020621,Clavularia crassa,LC,mediterranean,0,LC
50020625,Clavularia carpediem,DD,mediterranean,NA,DD
50078139,Monochirus atlanticus,LC,europe,0,LC
50107293,Bunodeopsis strumosa,DD,mediterranean,NA,DD
50107605,Actinia cari,DD,europe,NA,DD
50107605,Actinia cari,DD,mediterranean,NA,DD
50108167,Actinia striata,DD,mediterranean,NA,DD
50113293,Condylactis aurantiaca,LC,mediterranean,0,LC
50113365,Cribrinopsis crassa,LC,europe,0,LC
50113365,Cribrinopsis crassa,LC,mediterranean,0,LC
50148677,Paranemonia cinerea,DD,mediterranean,NA,DD
50148695,Paranemonia vouliagmeniensis,EN,europe,0.6,EN
50148695,Paranemonia vouliagmeniensis,EN,mediterranean,0.6,EN
50148787,Segonzactis hartogi,DD,europe,NA,DD
50148787,Segonzactis hartogi,DD,mediterranean,NA,DD
50148930,Phymanthus pulcher,DD,mediterranean,NA,DD
50149061,Ceratotrochus magnaghii,DD,mediterranean,NA,DD
50160898,Cladopsammia rolandi,DD,mediterranean,NA,DD
50161091,Epizoanthus paguricola,DD,europe,NA,DD
50161091,Epizoanthus paguricola,DD,mediterranean,NA,DD
50161093,Epizoanthus paxii,DD,europe,NA,DD
50161093,Epizoanthus paxii,DD,mediterranean,NA,DD
50902942,Uraspis helvola,LC,persian_gulf,0,LC
50902961,Pentaprion longimanus,LC,persian_gulf,0,LC
50903119,Mulloidichthys flavolineatus,DD,persian_gulf,NA,DD
50903138,Upeneus sulphureus,LC,persian_gulf,0,LC
50903183,Upeneus vittatus,DD,persian_gulf,NA,DD
50903234,Dactyloptena orientalis,LC,persian_gulf,0,LC
50903260,Pterois russelii,LC,persian_gulf,0,LC
54007412,Upeneus oligospilus,LC,persian_gulf,0,LC
54007474,Sillago arabica,LC,persian_gulf,0,LC
56084246,Lycenchelys platyrhina,DD,europe,NA,DD
56779782,Chromogobius britoi,LC,europe,0,LC
56852190,Ilisha melastoma,LC,persian_gulf,0,LC
56852265,Ilisha megaloptera,DD,persian_gulf,NA,DD
56852298,Kyphosus bigibbus,DD,persian_gulf,NA,DD
56852298,Kyphosus bigibbus,DD,europe,NA,DD
56852351,Sillago attenuata,LC,persian_gulf,0,LC
56852510,Aesopia cornuta,DD,persian_gulf,NA,DD
56852595,Choeroichthys brachysoma,DD,persian_gulf,NA,DD
57453548,Aphyonus gelatinosus,LC,europe,0,LC
57453584,Nybelinella erikssoni,DD,europe,NA,DD
57453648,Bythites islandicus,DD,europe,NA,DD
57453696,Holcomycteronus squamosus,DD,europe,NA,DD
57453720,Maulisia argipalla,DD,europe,NA,DD
57453743,Bajacalifornia calcarata,DD,europe,NA,DD
57693936,Bathyonus laticeps,LC,europe,0,LC
57714556,Barathrites iris,DD,europe,NA,DD
57825241,Einara edentula,DD,europe,NA,DD
58241062,Dolichopteryx longipes,LC,europe,0,LC
60469186,Alepisaurus brevirostris,"NA",europe,NA,NA
60469232,Aristostomias lunifer,"NA",europe,NA,NA
60469264,Bassozetus levistomatus,"NA",europe,NA,NA
60469712,Cetomimus hempeli,DD,europe,NA,DD
60469804,Chaenophryne draco,"NA",europe,NA,NA
60469980,Cyclothone parapallida,"NA",europe,NA,NA
60470344,Diplecogaster ctenocrypta,DD,europe,NA,DD
60470358,Dolopichthys jubatus,"NA",europe,NA,NA
60470361,Dolopichthys pullatus,"NA",europe,NA,NA
60470382,Eustomias contiguus,"NA",europe,NA,NA
60470418,Eustomias satterleei,"NA",europe,NA,NA
60470422,Eustomias simplex,"NA",europe,NA,NA
60470467,Gadomus arcuatus,DD,europe,NA,DD
60470680,Gigantactis ios,LC,europe,0,LC
60470687,Gigantactis vanhoeffeni,"NA",europe,NA,NA
60470770,Haplophryne mollis,"NA",europe,NA,NA
60470792,Himantolophus albinares,"NA",europe,NA,NA
60470817,Himantolophus brevirostris,"NA",europe,NA,NA
60471195,Hymenogadus gracilis,"NA",europe,NA,NA
60471792,Kali kerberti,"NA",europe,NA,NA
60471825,Kali macrura,"NA",europe,NA,NA
60471850,Laemonema robustum,"NA",europe,NA,NA
60471855,Lampadena speculigera,"NA",europe,NA,NA
60471860,Lampanyctus photonotus,"NA",europe,NA,NA
60471901,Lamprogrammus niger,"NA",europe,NA,NA
60471925,Lasiognathus saccostoma,"NA",europe,NA,NA
60471934,Leptacanthichthys gracilispinis,"NA",europe,NA,NA
60472006,Linophryne maderensis,DD,europe,NA,DD
60472203,Linophryne polypogon,DD,europe,NA,DD
60472409,Linophryne racemifera,DD,europe,NA,DD
60472779,Linophryne sexfilis,DD,europe,NA,DD
60473762,Loweina interrupta,"NA",europe,NA,NA
60474290,Loweina rara,"NA",europe,NA,NA
60476220,Maurolicus amethystinopunctatus,LC,europe,0,LC
60477122,Melamphaes longivelis,"NA",europe,NA,NA
60477337,Melamphaes polylepis,"NA",europe,NA,NA
60477619,Melamphaes pumilus,"NA",europe,NA,NA
60477991,Melamphaes suborbitalis,"NA",europe,NA,NA
60478393,Melamphaes typhlops,"NA",europe,NA,NA
60481663,Monognathus nigeli,"NA",europe,NA,NA
60481712,Nansenia longicauda,"NA",europe,NA,NA
60481885,Narcetes erimelas,"NA",europe,NA,NA
60481914,Neoceratias spinifer,"NA",europe,NA,NA
60482037,Odontomacrurus murrayi,"NA",europe,NA,NA
60482063,Oneirodes clarkei,"NA",europe,NA,NA
60482102,Oneirodes macrosteus,"NA",europe,NA,NA
60482105,Oneirodes myrionemus,"NA",europe,NA,NA
60482248,Parabrotula plagiophthalma,"NA",europe,NA,NA
60482312,Penopus microphthalmus,"NA",europe,NA,NA
60482374,Pentherichthys atratus,"NA",europe,NA,NA
60482562,Phyllorhinichthys micractis,"NA",europe,NA,NA
60482748,Porogadus miles,"NA",europe,NA,NA
60482810,Poromitra capito,"NA",europe,NA,NA
60482859,Poromitra megalops,"NA",europe,NA,NA
60483083,Pseudoscopelus altipinnis,"NA",europe,NA,NA
60483092,Pseudoscopelus scutatus,"NA",europe,NA,NA
60483273,Rondeletia loricata,"NA",europe,NA,NA
60485860,Uncisudis longirostra,DD,europe,NA,DD
61934241,Dolopichthys danae,"NA",europe,NA,NA
61934264,Scopeloberyx robustus,"NA",europe,NA,NA
61984292,Gnatholepis thompsoni,LC,europe,0,LC
61984292,Gnatholepis thompsoni,LC,gulf_of_mexico,0,LC
62026481,Gelochelidon nilotica,LC,europe,0,LC
62030608,Larus argentatus,NT,europe,0.2,NT
62030970,Larus michahellis,LC,europe,0,LC
62774969,Egretta garzetta,LC,europe,0,LC
65370664,Micrognathus crinitus,LC,gulf_of_mexico,0,LC
65476067,Epizoanthus vagus,DD,europe,NA,DD
65476067,Epizoanthus vagus,DD,mediterranean,NA,DD
65476258,Arachnanthus oligopodus,DD,mediterranean,NA,DD
67963793,Coryphaenoides thelestomus,DD,europe,NA,DD
67963974,Gaidropsarus guttatus,DD,europe,NA,DD
67964123,Lasiognathus amphirhamphus,DD,europe,NA,DD
67964394,Leptoderma macrophthalmum,DD,europe,NA,DD
67965222,Oneirodes anisacanthus,DD,europe,NA,DD
67965706,Oneirodes posti,DD,europe,NA,DD
67966147,Paraliparis nigellus,DD,europe,NA,DD
67966197,Protogrammus sousai,DD,europe,NA,DD
67966271,Scopelosaurus smithii,"NA",europe,NA,NA
67966291,Scorpaena canariensis,DD,europe,NA,DD
67966420,Uncisudis quadrimaculata,DD,europe,NA,DD
67968236,Leucobrotula adipata,DD,europe,NA,DD
68064267,Macroparalepis brevis,"NA",europe,NA,NA
68202649,Monognathus herringi,DD,europe,NA,DD
68283383,Halieutichthys bispinosus,LC,gulf_of_mexico,0,LC
68308810,Hirundichthys volador,LC,gulf_of_mexico,0,LC
68460149,Pseudomogoplistes byzantius,EN,europe,0.6,EN
68460168,Pseudomogoplistes madeirae,DD,europe,NA,DD
68462789,Pterolepis elymica,EN,europe,0.6,EN
68462789,Pterolepis elymica,EN,mediterranean,0.6,EN
68465230,Pyrgomorpha cypria,LC,europe,0,LC
68465230,Pyrgomorpha cypria,LC,mediterranean,0,LC
68486527,Zeuneriana burriana,LC,europe,0,LC
75150150,Chirocentrus dorab,LC,persian_gulf,0,LC
75155263,Encrasicholina heteroloba,DD,persian_gulf,NA,DD
75155303,Encrasicholina punctifer,LC,persian_gulf,0,LC
75156272,Stolephorus insularis,DD,persian_gulf,NA,DD
75156420,Thryssa dussumieri,DD,persian_gulf,NA,DD
76113976,Assiminea ostiorum,DD,europe,NA,DD
78314214,Platycleis kibris,CR,europe,0.8,CR
78314214,Platycleis kibris,CR,mediterranean,0.8,CR
79919017,Halostachys belangeriana,LC,europe,0,LC
79928337,Tamarix gallica,LC,europe,0,LC
82626288,Etrumeus sadina,LC,gulf_of_mexico,0,LC
91209505,Squalus acanthias,EN,europe,0.6,EN
91209505,Squalus acanthias,EN,mediterranean,0.6,EN
98735314,Chirocentrus nudus,LC,persian_gulf,0,LC
102998555,Alauda arvensis,LC,europe,0,LC
104007058,Alaudala rufescens,LC,europe,0,LC
